GL_CURRENT_RASTER_COLOR                    : b04
GL_CURRENT_RASTER_INDEX                    : b05
GL_CURRENT_RASTER_TEXTURE_COORDS           : b06
GL_CURRENT_RASTER_POSITION                 : b07
GL_CURRENT_RASTER_POSITION_VALID           : b08
GL_CURRENT_RASTER_DISTANCE                 : b09
GL_POINT_SMOOTH                            : b10
GL_POINT_SIZE                              : b11
GL_POINT_SIZE_RANGE                        : b12
GL_SMOOTH_POINT_SIZE_RANGE                 : b12
GL_POINT_SIZE_GRANULARITY                  : b13
GL_SMOOTH_POINT_SIZE_GRANULARITY           : b13
GL_LINE_SMOOTH                             : b20
GL_LINE_WIDTH                              : b21
GL_LINE_WIDTH_RANGE                        : b22
GL_SMOOTH_LINE_WIDTH_RANGE                 : b22
GL_LINE_WIDTH_GRANULARITY                  : b23
GL_SMOOTH_LINE_WIDTH_GRANULARITY           : b23
GL_LINE_STIPPLE                            : b24
GL_LINE_STIPPLE_PATTERN                    : b25
GL_LINE_STIPPLE_REPEAT                     : b26
GL_LIST_MODE                               : b30
GL_MAX_LIST_NESTING                        : b31
GL_LIST_BASE                               : b32
GL_LIST_INDEX                              : b33
GL_POLYGON_MODE                            : b40
GL_POLYGON_SMOOTH                          : b41
GL_POLYGON_STIPPLE                         : b42
GL_EDGE_FLAG                               : b43
GL_CULL_FACE                               : b44
GL_CULL_FACE_MODE                          : b45
GL_FRONT_FACE                              : b46
GL_LIGHTING                                : b50
GL_LIGHT_MODEL_LOCAL_VIEWER                : b51
GL_LIGHT_MODEL_TWO_SIDE                    : b52
GL_LIGHT_MODEL_AMBIENT                     : b53
GL_SHADE_MODEL                             : b54
GL_COLOR_MATERIAL_FACE                     : b55
GL_COLOR_MATERIAL_PARAMETER                : b56
GL_COLOR_MATERIAL                          : b57
GL_FOG                                     : b60
GL_FOG_INDEX                               : b61
GL_FOG_DENSITY                             : b62
GL_FOG_START                               : b63
GL_FOG_END                                 : b64
GL_FOG_MODE                                : b65
GL_FOG_COLOR                               : b66
GL_DEPTH_RANGE                             : b70
GL_DEPTH_TEST                              : b71
GL_DEPTH_WRITEMASK                         : b72
GL_DEPTH_CLEAR_VALUE                       : b73
GL_DEPTH_FUNC                              : b74
GL_ACCUM_CLEAR_VALUE                       : b80
GL_STENCIL_TEST                            : b90
GL_STENCIL_CLEAR_VALUE                     : b91
GL_STENCIL_FUNC                            : b92
GL_STENCIL_VALUE_MASK                      : b93
GL_STENCIL_FAIL                            : b94
GL_STENCIL_PASS_DEPTH_FAIL                 : b95
GL_STENCIL_PASS_DEPTH_PASS                 : b96
GL_STENCIL_REF                             : b97
GL_STENCIL_WRITEMASK                       : b98
GL_MATRIX_MODE                             : ba0
GL_NORMALIZE                               : ba1
GL_VIEWPORT                                : ba2
GL_MODELVIEW_STACK_DEPTH                   : ba3
GL_PROJECTION_STACK_DEPTH                  : ba4
GL_TEXTURE_STACK_DEPTH                     : ba5
GL_MODELVIEW_MATRIX                        : ba6
GL_PROJECTION_MATRIX                       : ba7
GL_TEXTURE_MATRIX                          : ba8
GL_ATTRIB_STACK_DEPTH                      : bb0
GL_CLIENT_ATTRIB_STACK_DEPTH               : bb1
GL_ALPHA_TEST                              : bc0
GL_ALPHA_TEST_FUNC                         : bc1
GL_ALPHA_TEST_REF                          : bc2
GL_DITHER                                  : bd0
GL_BLEND_DST                               : be0
GL_BLEND_SRC                               : be1
GL_BLEND                                   : be2
GL_LOGIC_OP_MODE                           : bf0
GL_INDEX_LOGIC_OP                          : bf1
GL_LOGIC_OP                                : bf1
GL_COLOR_LOGIC_OP                          : bf2
GL_AUX_BUFFERS                             : c00
GL_DRAW_BUFFER                             : c01
GL_READ_BUFFER                             : c02
GL_SCISSOR_BOX                             : c10
GL_SCISSOR_TEST                            : c11
GL_INDEX_CLEAR_VALUE                       : c20
GL_INDEX_WRITEMASK                         : c21
GL_COLOR_CLEAR_VALUE                       : c22
GL_COLOR_WRITEMASK                         : c23
GL_INDEX_MODE                              : c30
GL_RGBA_MODE                               : c31
GL_DOUBLEBUFFER                            : c32
GL_STEREO                                  : c33
GL_RENDER_MODE                             : c40
GL_PERSPECTIVE_CORRECTION_HINT             : c50
GL_POINT_SMOOTH_HINT                       : c51
GL_LINE_SMOOTH_HINT                        : c52
GL_POLYGON_SMOOTH_HINT                     : c53
GL_FOG_HINT                                : c54
GL_TEXTURE_GEN_S                           : c60
GL_TEXTURE_GEN_T                           : c61
GL_TEXTURE_GEN_R                           : c62
GL_TEXTURE_GEN_Q                           : c63
GL_PIXEL_MAP_I_TO_I                        : c70
GL_PIXEL_MAP_S_TO_S                        : c71
GL_PIXEL_MAP_I_TO_R                        : c72
GL_PIXEL_MAP_I_TO_G                        : c73
GL_PIXEL_MAP_I_TO_B                        : c74
GL_PIXEL_MAP_I_TO_A                        : c75
GL_PIXEL_MAP_R_TO_R                        : c76
GL_PIXEL_MAP_G_TO_G                        : c77
GL_PIXEL_MAP_B_TO_B                        : c78
GL_PIXEL_MAP_A_TO_A                        : c79
GL_PIXEL_MAP_I_TO_I_SIZE                   : cb0
GL_PIXEL_MAP_S_TO_S_SIZE                   : cb1
GL_PIXEL_MAP_I_TO_R_SIZE                   : cb2
GL_PIXEL_MAP_I_TO_G_SIZE                   : cb3
GL_PIXEL_MAP_I_TO_B_SIZE                   : cb4
GL_PIXEL_MAP_I_TO_A_SIZE                   : cb5
GL_PIXEL_MAP_R_TO_R_SIZE                   : cb6
GL_PIXEL_MAP_G_TO_G_SIZE                   : cb7
GL_PIXEL_MAP_B_TO_B_SIZE                   : cb8
GL_PIXEL_MAP_A_TO_A_SIZE                   : cb9
GL_UNPACK_SWAP_BYTES                       : cf0
GL_UNPACK_LSB_FIRST                        : cf1
GL_UNPACK_ROW_LENGTH                       : cf2
GL_UNPACK_SKIP_ROWS                        : cf3
GL_UNPACK_SKIP_PIXELS                      : cf4
GL_UNPACK_ALIGNMENT                        : cf5
GL_PACK_SWAP_BYTES                         : d00
GL_PACK_LSB_FIRST                          : d01
GL_PACK_ROW_LENGTH                         : d02
GL_PACK_SKIP_ROWS                          : d03
GL_PACK_SKIP_PIXELS                        : d04
GL_PACK_ALIGNMENT                          : d05
GL_MAP_COLOR                               : d10
GL_MAP_STENCIL                             : d11
GL_INDEX_SHIFT                             : d12
GL_INDEX_OFFSET                            : d13
GL_RED_SCALE                               : d14
GL_RED_BIAS                                : d15
GL_ZOOM_X                                  : d16
GL_ZOOM_Y                                  : d17
GL_GREEN_SCALE                             : d18
GL_GREEN_BIAS                              : d19
GL_BLUE_SCALE                              : d1a
GL_BLUE_BIAS                               : d1b
GL_ALPHA_SCALE                             : d1c
GL_ALPHA_BIAS                              : d1d
GL_DEPTH_SCALE                             : d1e
GL_DEPTH_BIAS                              : d1f
GL_MAX_EVAL_ORDER                          : d30
GL_MAX_LIGHTS                              : d31
GL_MAX_CLIP_PLANES                         : d32
GL_MAX_TEXTURE_SIZE                        : d33
GL_MAX_PIXEL_MAP_TABLE                     : d34
GL_MAX_ATTRIB_STACK_DEPTH                  : d35
GL_MAX_MODELVIEW_STACK_DEPTH               : d36
GL_MAX_NAME_STACK_DEPTH                    : d37
GL_MAX_PROJECTION_STACK_DEPTH              : d38
GL_MAX_TEXTURE_STACK_DEPTH                 : d39
GL_MAX_VIEWPORT_DIMS                       : d3a
GL_MAX_CLIENT_ATTRIB_STACK_DEPTH           : d3b
GL_SUBPIXEL_BITS                           : d50
GL_INDEX_BITS                              : d51
GL_RED_BITS                                : d52
GL_GREEN_BITS                              : d53
GL_BLUE_BITS                               : d54
GL_ALPHA_BITS                              : d55
GL_DEPTH_BITS                              : d56
GL_STENCIL_BITS                            : d57
GL_ACCUM_RED_BITS                          : d58
GL_ACCUM_GREEN_BITS                        : d59
GL_ACCUM_BLUE_BITS                         : d5a
GL_ACCUM_ALPHA_BITS                        : d5b
GL_NAME_STACK_DEPTH                        : d70
GL_AUTO_NORMAL                             : d80
GL_MAP1_COLOR_4                            : d90
GL_MAP1_INDEX                              : d91
GL_MAP1_NORMAL                             : d92
GL_MAP1_TEXTURE_COORD_1                    : d93
GL_MAP1_TEXTURE_COORD_2                    : d94
GL_MAP1_TEXTURE_COORD_3                    : d95
GL_MAP1_TEXTURE_COORD_4                    : d96
GL_MAP1_VERTEX_3                           : d97
GL_MAP1_VERTEX_4                           : d98
GL_MAP2_COLOR_4                            : db0
GL_MAP2_INDEX                              : db1
GL_MAP2_NORMAL                             : db2
GL_MAP2_TEXTURE_COORD_1                    : db3
GL_MAP2_TEXTURE_COORD_2                    : db4
GL_MAP2_TEXTURE_COORD_3                    : db5
GL_MAP2_TEXTURE_COORD_4                    : db6
GL_MAP2_VERTEX_3                           : db7
GL_MAP2_VERTEX_4                           : db8
GL_MAP1_GRID_DOMAIN                        : dd0
GL_MAP1_GRID_SEGMENTS                      : dd1
GL_MAP2_GRID_DOMAIN                        : dd2
GL_MAP2_GRID_SEGMENTS                      : dd3
GL_TEXTURE_1D                              : de0
GL_TEXTURE_2D                              : de1
GL_FEEDBACK_BUFFER_POINTER                 : df0
GL_FEEDBACK_BUFFER_SIZE                    : df1
GL_FEEDBACK_BUFFER_TYPE                    : df2
GL_SELECTION_BUFFER_POINTER                : df3
GL_SELECTION_BUFFER_SIZE                   : df4
GL_ALL_ATTRIB_BITS                         : fffff
GL_ALL_CLIENT_ATTRIB_BITS                  : ffffffff
GL_CLIENT_ALL_ATTRIB_BITS                  : ffffffff
